name,taxType,link,image,price,soldOut
[충남 답례품]한산소곡주 1800,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1446-1011001?tpa_index18274=8&PB_1410486717=75&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d1ea3f4dc2619bf1d66896f8a677.jpg,"25,000 P",FALSE
[달성군]강변오토캠핑장 이용권(주중),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9442-1003009?tpa_index18274=8&PB_1410486717=75&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b590442bf047d84cadd06eb43e47.jpg,"20,000 P",FALSE
[부여군♡] 굿뜨래 햇밤 알밤 특 사이즈 2kg 4kg,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1974-1011010?tpa_index18274=8&PB_1410486717=75&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_464ea4847187a61253afaffdaaa9.jpg,"18,000 P",FALSE
[사천시] 우리밀 선물세트(3kg),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11648-1015005?tpa_index18274=8&PB_1410486717=75&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_66fbf7d02ac2a19a8f159e19b20a.jpg,"15,000 P",FALSE
"[영암군] 순세트/ 고구마 말랭이 3개, 고구마 누룽지 3개",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14430-1013016?tpa_index18274=8&PB_1410486717=75&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_0ae357415dba1fc8cc8e17b1f3b3.jpg,"20,000 P",FALSE
[강원 춘천시] 서화비 바디 딥 모이스처 샤워젤,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-4449-1009002?tpa_index18274=8&PB_1410486717=75&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3d952863d02e11028d2bf99f058b.jpg,"20,000 P",FALSE
[충남홍성] '명품' 광천원김 A+ 식탁김 30봉,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1909-1011013?tpa_index18274=8&PB_1410486717=75&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_db1797e93f8c14589db5f0fb5388.jpg,"22,000 P",FALSE
[합천군 쌍백면] 묵골엄마장류세트 [실속형],A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16554-1015019?tpa_index18274=8&PB_1410486717=76&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_414ede50709abb8d77a00d0e67d9.jpg,"30,000 P",FALSE
착한들1호선물세트(사골곰탕4봉+사골도가니탕 4봉),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9894-1008023?tpa_index18274=8&PB_1410486717=76&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_56958cab5fdefed87614effbd8e9.jpg,"57,600 P",FALSE
[충남 아산] 죽염 청국장 400g,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14322-1011005?tpa_index18274=8&PB_1410486717=76&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_baabd3f7edfa2011cbabe00972c1.png,"4,000 P",FALSE
[전라북도 본청] 친환경농산물 유기가공식품 6가지품목세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15065-1012001?tpa_index18274=8&PB_1410486717=76&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6049c5387cc386babaeca61b8aea.jpg,"60,000 P",FALSE
[전북 정읍시] 홍예향(레드향품종),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13844-1012005?tpa_index18274=8&PB_1410486717=76&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_28e53b940494b33e81b9bdc189ad.jpg,"30,000 P",TRUE
(영동군 답례품)일라이트 미백보습크림 실속형 (300g*1EA),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-825-1010008?tpa_index18274=8&PB_1410486717=76&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_087dcd84d7bed0dba7577b19856d.jpg,"55,000 P",FALSE
별하늘 바람시 유정란,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14643-1013018?tpa_index18274=8&PB_1410486717=76&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_cfe3937e74583b3f5a4c0d1e095d.jpeg,"17,000 P",FALSE
[TV홈쇼핑방송] 영동호두세트 2호,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11138-1010008?tpa_index18274=8&PB_1410486717=76&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c6a561eeb6c11c38e4590bef75b0.jpg,"40,000 P",FALSE
[경북 청송군] 청송백자 달항아리,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5383-1014014?tpa_index18274=8&PB_1410486717=77&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_80f125169e442d856d240c0e3f22.jpg,"2,000,000 P",FALSE
[삽교농협] 한우정육세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17530-1011014?tpa_index18274=8&PB_1410486717=77&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b355748dc1ed866279e7347f3786.jpg,"75,000 P",FALSE
간수 뺀 신안천일염을 구운 장수구운소금 1kg + 옹기양념통 세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15307-1012011?tpa_index18274=8&PB_1410486717=77&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6a4581fbb7bde4ab46fe426f46af.jpg,"30,000 P",FALSE
천연염색 배꽃자수 앞치마,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17372-1013005?tpa_index18274=8&PB_1410486717=77&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_628fd6f94aa96134687731cb044a.png,"90,000 P",FALSE
[영암군] 영암열매농원 무화과즙 100g 20개/30개 세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7733-1013016?tpa_index18274=8&PB_1410486717=77&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4ce31f1e4bbab0d45d04e9ad5bec.jpg,"30,000 P",FALSE
[전남 해남군] 강산이야기 무항생제 돼지고기 세트(구이용/찌개용),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2970-1013015?tpa_index18274=8&PB_1410486717=77&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a9fadf0bf2e7a3a004b77ea13a37.jpg,"30,000 P",FALSE
[전남 여수시]김치세트(돌산갓김치2kg+고들빼기김치2kg),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10617-1013003?tpa_index18274=8&PB_1410486717=77&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_42700c1761ae8a275455c3e1b01e.gif,"44,000 P",FALSE
[전북 익산] 작두콩차 돼지감자차 3종 선물세트 멜로티 명절 선물,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18530-1012004?tpa_index18274=8&PB_1410486717=77&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6f34c1f94bd2218c5625db7eab99.jpg,"25,000 P",FALSE
가미사 프리미엄 발아현미 쌀 대구 자소엽米 어성초米 2구세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16083-1003001?tpa_index18274=8&PB_1410486717=78&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d3dca14c08f4e3f5ec3509f4d886.jpg,"30,000 P",FALSE
안성마춤홍삼애석류 70ml*30포,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12365-1008023?tpa_index18274=8&PB_1410486717=78&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_688fdcb832ce62549fa266641b62.jpg,"30,000 P",FALSE
도자기/ 행운 양 한쌍,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13145-1014020?tpa_index18274=8&PB_1410486717=78&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_1d15b37fe172654c7f4733224163.jpg,"200,000 P",FALSE
[대구 서구]비숑 극세사 이불,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9313-1003004?tpa_index18274=8&PB_1410486717=78&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9555af1fc41646921fefec1055d4.jpg,"35,000 P",FALSE
형님전통식품 된장 1kg,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5065-1011014?tpa_index18274=8&PB_1410486717=78&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d188eb0858a5360aeff11f5ae7fc.jpg,"18,000 P",FALSE
<전남 무안군> 삼겹살구이4인세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15191-1013017?tpa_index18274=8&PB_1410486717=78&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_336eab8d6c01ee8501f0941fdd00.jpg,"30,000 P",FALSE
[전북 정읍시] 차마루 정읍쌍화차 10잔 선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12448-1012005?tpa_index18274=8&PB_1410486717=78&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_414ad29f6eb5610b10fedf5b9d11.jpg,"60,000 P",FALSE
[충남 아산시] 아산담은 쌀조청(500g*4개),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17138-1011005?tpa_index18274=8&PB_1410486717=78&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_630cf6b0ef23f9de851878b34cd4.jpg,"30,000 P",FALSE
곽우선 명인의 설련(750ml),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10649-1014020?tpa_index18274=8&PB_1410486717=79&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_588d4a87f89582336b54176fead1.jpg,"35,000 P",FALSE
38썬애플 포천사과 5kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19844-1008028?tpa_index18274=8&PB_1410486717=79&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_1b244265369fbd09166f8c58ff74.jpg,"30,000 P",FALSE
금수복국 복어포 세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18242-1002010?tpa_index18274=8&PB_1410486717=79&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_605ca7bde68765ac6b1ae686bcfd.jpg,"25,000 P",FALSE
고집쟁이고씨네 선물세트500g3종세트(된장+고추장+청국장),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2499-1006003?tpa_index18274=8&PB_1410486717=79&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c304eca881460923799a098bd049.jpg,"30,000 P",FALSE
[광주 동구][인그래픽스] USB LED  무등산 시계 조명,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15372-1005002?tpa_index18274=8&PB_1410486717=79&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_daa3e2815f4fbb44b0c405a9e43e.jpg,"60,000 P",FALSE
[증평군] 한우국거리 2KG,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17607-1010009?tpa_index18274=8&PB_1410486717=79&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e7c7a21428588259aa61a54d3c02.jpg,"100,000 P",FALSE
[대전 동구] 내장없는 부세굴비 8미 1.2kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15980-1006002?tpa_index18274=8&PB_1410486717=79&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_57fd0d14e4a5fb624580cf35ae14.jpg,"42,000 P",FALSE
"온천수화장품세트(스킨,로션,필링제)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16756-1002007?tpa_index18274=8&PB_1410486717=79&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a551bbae996d84e365207ade3175.png,"50,000 P",FALSE
창녕한우 구이세트3,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15123-1015012?tpa_index18274=8&PB_1410486717=80&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_bb77045df3388ac82f85a0e22608.jpg,"150,000 P",FALSE
[강원 양구군] 찹쌀유과 정품(한과),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11342-1009016?tpa_index18274=8&PB_1410486717=80&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b21dd186ba12e463757b35506b90.jpg,"20,000 P",FALSE
"[등심 300g, 양지 300g ] 1+등급이상",A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14756-1007006?tpa_index18274=8&PB_1410486717=80&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_adfb3757d5dfd90aa6cec8ffb892.jpg,"60,000 P",FALSE
[대전광역시]청국장만들기,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16430-1006001?tpa_index18274=8&PB_1410486717=80&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e2a53375018a1e35dfde0835c30e.jpg,"30,000 P",FALSE
고추장굴비(300g),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7113-1013019?tpa_index18274=8&PB_1410486717=80&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_619f3387dd0a8078f994d12993a5.jpg,"30,000 P",FALSE
[경북 성주군] 참나무박차고 백화고3종세트 표고버섯선물세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-4587-1014019?tpa_index18274=8&PB_1410486717=80&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b6f615e485b6a01774cfe822a952.jpg,"60,000 P",FALSE
율무쌀 1kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5952-1008030?tpa_index18274=8&PB_1410486717=80&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b689231c73cfdda7bdff829c460d.jpg,"15,000 P",FALSE
[강원도 본청]건강한 우리기름 꾸러미,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9574-1009001?tpa_index18274=8&PB_1410486717=80&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_acd9301e4c1a48eb15381f9f9659.jpg,"30,000 P",FALSE
"[강원 횡성군] 수제 꽃차(30,000원~50,000원)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16464-1009010?tpa_index18274=8&PB_1410486717=81&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_5f412afb541914ddc6f07a71ea7c.jpg,"30,000 P",FALSE
[금정산성 주식회사]금막초300ml,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9942-1002012?tpa_index18274=8&PB_1410486717=81&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d21ee00015429015e408d37c78b0.jpg,"15,000 P",FALSE
[경기 수원시] 수원페이 10만원권,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11769-1008002?tpa_index18274=8&PB_1410486717=81&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_67f91d8f96a54003bd0602445c5e.png,"100,000 P",FALSE
[전남 해남군] 식초시집가는날 천연발효식초 세트(황칠/사과/블루베리),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10585-1013015?tpa_index18274=8&PB_1410486717=81&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_766346d50f5e5df6a22d6f46ab18.jpg,"46,000 P",FALSE
청록벌꿀,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8331-1009005?tpa_index18274=8&PB_1410486717=81&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ae224907d36e1803757a51d53dba.jpg,"40,000 P",FALSE
대구시티투어 1일 탑승권(도심노선),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9309-1003001?tpa_index18274=8&PB_1410486717=81&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_94cc6978cacde636f9923f97d32f.jpg,"10,000 P",FALSE
참나무 표고버섯 농장 건표고 절편(슬라이스)150g x 1 건표고 깍두기 150g x 1 표고버섯 가루 180g x 1,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19025-1011004?tpa_index18274=8&PB_1410486717=81&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8757331e82d0487c1421ef18ca3d.jpg,"30,000 P",FALSE
[보성군농협쌀조합]녹차미인보성쌀 4kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7804-1013011?tpa_index18274=8&PB_1410486717=81&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_bda90e5c9abc587f94e7cc98e5e7.jpg,"22,000 P",FALSE
울릉도 호박제리 240g,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8903-1014024?tpa_index18274=8&PB_1410486717=82&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ebf0260493306b378d30dad3fa21.jpg,"6,000 P",FALSE
[강원도 속초] <만석닭강정> 보통맛 순살2마리,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7094-1009007?tpa_index18274=8&PB_1410486717=82&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_781fa5b9a65dd3d95a5fc45ae58d.jpg,"30,000 P",FALSE
"[경남 함안군] 함안사랑상품권 5,000원",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5376-1015011?tpa_index18274=8&PB_1410486717=82&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_185f17c642993540e960290208d2.jpg,"5,000 P",FALSE
[대전광역시] 전통주 선물세트 (석로주+자자헌주+벗이랑) (석이원주조 약주 청주 탁주),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15684-1006001?tpa_index18274=8&PB_1410486717=82&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_11d8c3456ad0408096bcf5b834d8.jpg,"60,000 P",FALSE
[신광양봉]금강송벌꿀(아카시아 꿀 1.0kg),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14895-1014023?tpa_index18274=8&PB_1410486717=82&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9a662bc60a999f9b775f2743c368.jpg,"25,000 P",FALSE
[충남 금산]제철 재소류 선물세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8521-1011009?tpa_index18274=8&PB_1410486717=82&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ad98d9587c56174348af8e605024.jpg,"20,000 P",FALSE
[충북 청주시] 친환경농산물꾸러미,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17592-1010002?tpa_index18274=8&PB_1410486717=82&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_17cb6f8b34cd605d0010c9e96741.jpg,"30,000 P",FALSE
국내산 간장새우 새우장 2kg 30미 내외,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10196-1013002?tpa_index18274=8&PB_1410486717=82&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_028e1d4516d524d5c3fe6520a251.jpg,"27,000 P",FALSE
[전남 여수시]여수농협 돌산갓김치(2kg),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14059-1013003?tpa_index18274=8&PB_1410486717=83&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9089eaa9b36365c036a91525e593.jpg,"18,000 P",FALSE
"건강한 우리기름 세트(생들기름2,들기름1)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2165-1009003?tpa_index18274=8&PB_1410486717=83&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_72ba138cbc98e4a6931081b7e161.jpg,"30,000 P",FALSE
양양해풍사과 5kg 14과,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9092-1009019?tpa_index18274=8&PB_1410486717=83&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_496c1e9b4c02be4390f052fc33df.jpg,"50,000 P",TRUE
[충남홍성] '최강의 김' 최강식품 광천김 혼합선물세트 1호,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6624-1011013?tpa_index18274=8&PB_1410486717=83&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_26773b0a2364ff266861a8ffe181.jpg,"35,000 P",FALSE
[장양영농조합법인] 벌교꼬막쌀(10Kg),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7801-1013011?tpa_index18274=8&PB_1410486717=83&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_504fb30d968ea9e305ae457fe7bb.jpg,"45,000 P",FALSE
우리농산물꾸러미,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17891-1014020?tpa_index18274=8&PB_1410486717=83&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4e8d97ddf7f540b58702710ce260.jpg,"30,000 P",FALSE
"[충북 영동 답례품] 목걸이 팔찌세트 (특특대,특대,대,중,소)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9930-1010008?tpa_index18274=8&PB_1410486717=83&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_63ccd36279cb15603b023d08098c.jpg,"111,000 P",FALSE
"[강원 평창군] 꿀맛보삼/ 꿀삼, 환3개/ 동인발효삼영농조합",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18920-1009012?tpa_index18274=8&PB_1410486717=83&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e580c2a3a9f50df6005bdcd72e92.jpg,"30,000 P",FALSE
햇사레 복숭아 3kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14158-1010012?tpa_index18274=8&PB_1410486717=84&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d61a2f8117b945832426c0d22a50.png,"30,000 P",TRUE
[전남 담양]기순도전통장 복세트 5호,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15270-1013007?tpa_index18274=8&PB_1410486717=84&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a096b81d177c2e3d0dc63667fc13.jpg,"50,000 P",FALSE
[경북 성주군]태블릿파우치 small,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5597-1014019?tpa_index18274=8&PB_1410486717=84&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_461ba2c7977f977d6c1a44c94b3d.jpg,"50,000 P",FALSE
[충남 당진시] 모바일 당진사랑상품권,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17815-1011016?tpa_index18274=8&PB_1410486717=84&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_dc1ff9f0945174b5533e7b562e07.jpg,"10,000 P",FALSE
[부산 사하구] 수제과일청 2구선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13418-1002011?tpa_index18274=8&PB_1410486717=84&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6575af667bf942b103fa4a6cd633.jpg,"30,000 P",FALSE
