name,link,image,price,soldOut,state,region,category,taxType
[영암군] 영암열매농원 무화과잼 200g,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8351-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ae443ef24e1be28891464fcb409c.jpg,"8,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군]영암농협 기찬 유채유 선물세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14654-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a5c76543f4b575ab3dbb9aaaec04.jpg,"30,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군]무화과 생생종합선물세트(무화과 발효진액 750ml + 매실 발효진액 750ml + 잼 500g),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5092-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_14378b928b20bd7e3531a27e3854.jpg,"50,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군]금정 토하젓(염장 500g),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6482-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8f9ea65c6e4ae9f32dec25f7d3ea.jpg,"50,000 P",FALSE,전라남도,영암군,가공식품,A
[영암군] 영암열매농원 무화과발효액 420ml + 무화과잼 200g 세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7779-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ca41c90c78032ea639155d3fef5c.jpg,"25,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군] 고구마 누룽지80g/ 3봉지,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14364-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_31d22268cc45ffc06df4cc903c68.jpg,"10,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군] 비트 발효식초세트(500ml*2),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16687-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_eb6235c656d54c035055d6379c37.jpg,"30,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군] 영암열매농원 건무화과 세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7702-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a0b0bc5afccbab57bd1ef0ff8baa.jpg,"30,000 P",FALSE,전라남도,영암군,가공식품,A
[영암군]월출산 기찬 고추장 1kg,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5571-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3f43bcf3e4997da7e7460000c2fc.jpg,"25,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군]금정 토하젓(염장 500g),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6482-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8f9ea65c6e4ae9f32dec25f7d3ea.jpg,"50,000 P",FALSE,전라남도,영암군,가공식품,A
[영암군]월출산 기찬 고추장 500g,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5556-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e0db05b54e6492195b47813527de.jpg,"15,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군]금정 토하젓(옹기 500g),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6456-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_739db36439278d55fd19f4722c1a.jpg,"30,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군] 영암열매농원 무화과발효액 420ml + 무화과잼 200g 세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7779-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ca41c90c78032ea639155d3fef5c.jpg,"25,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군]금정 토하젓(염장 500g),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6482-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=4&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8f9ea65c6e4ae9f32dec25f7d3ea.jpg,"50,000 P",FALSE,전라남도,영암군,가공식품,A
[영암군] 영암열매농원 무화과즙 100g 20개/30개 세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7733-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=4&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4ce31f1e4bbab0d45d04e9ad5bec.jpg,"30,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군]기찬메밀면(잔치국수 10개 + 비빔국수 10개),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8754-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M04&sch_method=and&tpa_index18274=8&PB_1410486717=4&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_fb164bdf2ab226502be7e8fc3349.jpg,"30,000 P",FALSE,전라남도,영암군,가공식품,C
[영암군] 새실마을 가드닝키트(SAESIL GARDENING KIT),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17683-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M05&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ead32b8ba2081d3ab5e0514c2345.jpg,"30,000 P",FALSE,전라남도,영암군,생활용품,C
[영암군]영암사랑상품권 1만원권(지류형),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13632-1013016?SCH_goods_category_serial=%7E1013016&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e91c3a9c93aeb671df78570346fb.png,"10,000 P",FALSE,전라남도,영암군,지역상품권,C
믿고 먹는 국산 마늘 / 간편한 동결건조 다진마늘 / 선물포장 흑마늘 분말스틱,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16187-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4a21eeab38ec512a63f9e8d85cd8.jpg,"10,000 P",FALSE,전라남도,무안군,농축산물,A
"한우꽃등심, 양지,불고기세트, 등심혼합세트",https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8852-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7f52efa5b1c79982fd65c555089b.jpg,"30,000 P",FALSE,전라남도,무안군,농축산물,A
[전남 무안군] 참마음 무농약 무안황토달수고구마,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13799-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c7c0b2c91d9b8f3a31510f891574.jpg,"18,000 P",FALSE,전라남도,무안군,농축산물,A
<전남 무안군> 삼겹살구이4인세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15191-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_336eab8d6c01ee8501f0941fdd00.jpg,"30,000 P",FALSE,전라남도,무안군,농축산물,A
무안양파마늘꾸러미,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-4962-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c4559598c2d86e9eed0cbb50c1a1.jpg,"30,000 P",FALSE,전라남도,무안군,농축산물,A
황토랑10kg(2022년 전남 10대 고품질 브랜드 쌀 대상 수상!),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15161-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c167da037d0c889824306b8da3b5.jpg,"29,000 P",FALSE,전라남도,무안군,농축산물,C
친환경 농산물제철꾸러미,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9080-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8edfb79df2d6365fb40bcf6eccbe.jpg,"28,000 P",FALSE,전라남도,무안군,농축산물,A
<전남 무안군> 농축산물꾸러미,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15187-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8305910526de590fbb5aa67d280c.jpg,"30,000 P",FALSE,전라남도,무안군,농축산물,A
담미소 도리포 지주식 곱창김 선물세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12475-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M02&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_31c11b8694217c676538b9940cae.jpg,"18,000 P",FALSE,전라남도,무안군,수산물,C
지주식곱창돌재래김 특 100매(1속),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6451-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M02&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_343a693447d91d5d407af037fb5e.jpg,"30,000 P",FALSE,전라남도,무안군,수산물,A
무안양파마늘꾸러미,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-4962-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c4559598c2d86e9eed0cbb50c1a1.jpg,"30,000 P",FALSE,전라남도,무안군,가공식품,A
브로콜리양배추즙 100ml 90포,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2796-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a730790fca3b800c26b8e38ac528.jpg,"30,000 P",FALSE,전라남도,무안군,가공식품,C
옥반빨간양파즙100ml×60포,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-3248-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c9e230a27acbd7281dfd7f6442e9.jpg,"30,000 P",FALSE,전라남도,무안군,가공식품,C
착한톡톡 무안군 양배추즙 100ml 50포,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7139-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_149e61a8546682d7cc906220bcb9.jpg,"15,000 P",FALSE,전라남도,무안군,가공식품,C
동결건조 양념세트(마늘 4포+청양고추 4포+생강 2포),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-3285-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_86ed0e0f37eb520fc247f08d8509.jpg,"23,000 P",FALSE,전라남도,무안군,가공식품,C
유기농군고구마설레고,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12162-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_fc43c0245e94ca7dbb3ba3156dfc.jpg,"10,000 P",FALSE,전라남도,무안군,가공식품,C
황토나라원액양파즙 물없이 갈아만든 자색양파즙 100mlx50팩,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9037-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M04&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_dd7f3bac1d94d67339f20c61d65c.jpg,"30,000 P",FALSE,전라남도,무안군,가공식품,C
순양파음료,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2689-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M05&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_204886e246d6316e2f17b5250670.jpg,"25,000 P",FALSE,전라남도,무안군,생활용품,C
무안사랑상품권 1만원권,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2793-1013017?SCH_goods_category_serial=%7E1013017&SCH_goods_group=M06&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f917290a63ac913823d474a86d22.jpg,"10,000 P",FALSE,전라남도,무안군,지역상품권,A
함평자동차극장 관람 예매권,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15243-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M08&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_0984a85bc830f96729d4cc9382bc.jpeg,"20,000 P",FALSE,전라남도,함평군,관광서비스,C
[함뜰안 나비골] 천년초즙 100ml (1BOX-60팩),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16816-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8e739f2ce1303cae05cc73e9d3d1.jpg,"60,000 P",FALSE,전라남도,함평군,농축산물,C
벌꿀2kg/1kg/화분(비폴렌)/탄비25.4‰ / 수분 18%이하,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15498-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b4d4744f9e01bb382f400069f3b3.jpg,"30,000 P",FALSE,전라남도,함평군,농축산물,C
전라도 하늘김치,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11272-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f7aad7f8f37e7484fa0c266627ae.jpg,"30,000 P",FALSE,전라남도,함평군,농축산물,C
함평천지한우 정육 3구 선물세트(불고기+국거리+장조림 각300g),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13535-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d46abb69486a8d1304f905a76fad.jpg,"50,000 P",FALSE,전라남도,함평군,농축산물,A
나비쌀 4kg,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16352-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3840579c11ea4ee7e1e969641aad.jpg,"19,000 P",FALSE,전라남도,함평군,농축산물,A
함평천지한우 정육 2구 선물세트(불고기+국거리 각300g),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13532-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_0dba9c92b5a4e1458cc269c764dc.jpg,"30,000 P",FALSE,전라남도,함평군,농축산물,A
수제 요구르트세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13216-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_cda0736cf066ba17a3ef834382d2.jpg,"30,000 P",FALSE,전라남도,함평군,농축산물,C
국내산 함평 우슬뿌리/쇠무릎 200g,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10167-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e3325cde1bbaed70bad2790e1d47.jpg,"10,000 P",FALSE,전라남도,함평군,농축산물,A
수제 요구르트+치즈 세트 1,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13222-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a02ca17180a6d7c6427ecae23477.jpg,"50,000 P",FALSE,전라남도,함평군,농축산물,C
(더바른) 100% 국내산 참기름 들기름(전통식/저온압착식),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10322-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_454db9bad835165edffa2a272bab.jpg,"22,000 P",FALSE,전라남도,함평군,농축산물,C
함평 나비 구운계란(대란),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14324-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b49b0321cdadca415955e8b65ae3.jpg,"8,900 P",FALSE,전라남도,함평군,농축산물,C
함평천지한우 정육 2구 선물세트(불고기+국거리 각300g),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13532-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_0dba9c92b5a4e1458cc269c764dc.jpg,"30,000 P",FALSE,전라남도,함평군,농축산물,A
녹용진액(학생) 60포 발효녹용 공부선물 분골,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14178-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_db94af0bfe0a84b18994e793a998.jpg,"360,000 P",FALSE,전라남도,함평군,농축산물,C
함평톡톡캠핑꾸러미(한우/한돈/장어),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16166-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9da734217f7728bc8f3ceef326e6.png,"30,000 P",FALSE,전라남도,함평군,농축산물,C
국내산 함평 우슬뿌리/쇠무릎 200g,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10100-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c03810aa70c34c2bd26c31d4e025.jpg,"10,000 P",FALSE,전라남도,함평군,농축산물,A
함평 나비 구운계란(중란),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14340-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=2&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2c7bddb9b9fd3f88b1fe6001cd1e.jpg,"7,900 P",FALSE,전라남도,함평군,농축산물,C
나비쌀 4kg,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16352-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3840579c11ea4ee7e1e969641aad.jpg,"19,000 P",FALSE,전라남도,함평군,농축산물,A
녹용진액 (성인) 발효녹용 부모님선물,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14170-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_0a502b05043f740e749b8d32bbbe.jpg,"340,000 P",FALSE,전라남도,함평군,농축산물,C
건강 잡곡 6종 세트,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11212-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ff7d1b1d1408834fca26f4984bec.jpg,"30,000 P",FALSE,전라남도,함평군,농축산물,A
국내산 함평 우슬뿌리/쇠무릎 200g,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10167-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e3325cde1bbaed70bad2790e1d47.jpg,"10,000 P",FALSE,전라남도,함평군,농축산물,A
나비고을잡곡 선물세트(5kg),https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14967-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_eeffe85078414276b850d3e11d85.png,"30,000 P",FALSE,전라남도,함평군,농축산물,A
녹용진액(학생) 60포 발효녹용 공부선물 분골,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14178-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_db94af0bfe0a84b18994e793a998.jpg,"360,000 P",FALSE,전라남도,함평군,농축산물,C
힐링배진액 50포 100% 배즙 순수GAP인증 배,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14194-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a3ab7c9b661de93ad8a1f9af497c.jpg,"30,000 P",TRUE,전라남도,함평군,농축산물,C
수제 요구르트+치즈 세트 1,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13222-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=3&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a02ca17180a6d7c6427ecae23477.jpg,"50,000 P",FALSE,전라남도,함평군,농축산물,C
[함뜰안 나비골] 전통된장 2kg,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16799-1013018?SCH_goods_category_serial=%7E1013018&SCH_goods_group=M01&sch_method=and&tpa_index18274=8&PB_1410486717=4&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3730e1f200c267beb62a543123b6.jpg,"30,000 P",FALSE,전라남도,함평군,농축산물,C
